machine_id,equipment_age_years,temperature,vibration,pressure,downtime_hours_last_month,maintenance_count_last_year,safety_violations,accident_risk,humidity,operator_experience_years
74,3.614916286149163e-05,302.5,0.5246015246015246,0.503916449086162,0.3166666666666666,0,0,0,50,5
74,4.5662100456621006e-05,302.55,0.4892584892584892,0.6618798955613577,0.4,0,0,0,50,5
74,4.946727549467276e-05,302.45,0.4951489951489951,0.5757180156657964,0.4333333333333333,0,0,0,50,5
74,5.898021308980213e-05,302.45,0.577962577962578,0.426892950391645,0.5166666666666667,0,0,0,50,5
75,6.278538812785387e-05,302.45,0.4753984753984754,0.6892950391644909,0.55,0,0,0,50,5
75,6.84931506849315e-05,302.5,0.4729729729729729,0.6422976501305484,0.6,0,0,0,50,5
75,7.420091324200913e-05,302.35,0.5287595287595288,0.5104438642297651,0.65,0,0,0,50,5
75,7.990867579908676e-05,302.4,0.5148995148995149,0.5300261096605745,0.7,0,0,0,50,5
75,8.371385083713851e-05,302.4,0.5093555093555093,0.5561357702349871,0.7333333333333333,0,0,0,50,5
75,8.942161339421614e-05,302.5,0.4327789327789327,0.8198433420365535,0.7833333333333333,0,0,0,50,5
75,9.893455098934552e-05,302.6,0.6070686070686071,0.3407310704960836,0.8666666666666667,0,0,0,50,5
75,0.0001046423135464,302.54999999999995,0.5693000693000693,0.4765013054830287,0.9166666666666666,0,0,0,50,5
75,0.0001084474885844,302.6,0.5155925155925156,0.4712793733681463,0.95,0,0,0,50,5
75,0.0001141552511415,302.6,0.4695079695079695,0.597911227154047,1.0,0,0,0,50,5
75,0.0001179604261796,302.70000000000005,0.5568260568260568,0.3955613577023499,1.0333333333333334,0,0,0,50,5
75,0.0001217656012176,302.75,0.5575190575190575,0.3955613577023499,1.0666666666666669,0,0,0,50,5
75,0.0001274733637747,302.79999999999995,0.5256410256410257,0.5796344647519582,1.1166666666666667,0,0,0,50,5
75,0.0001312785388127,302.79999999999995,0.5256410256410257,0.5156657963446476,1.15,0,0,0,50,5
75,0.0001369863013698,302.79999999999995,0.5356895356895357,0.4908616187989557,1.2,0,0,0,50,5
75,0.0001407914764079,302.79999999999995,0.542966042966043,0.4530026109660575,1.2333333333333334,0,0,0,50,5
75,0.0001445966514459,303.0,0.5758835758835759,0.3772845953002611,1.2666666666666666,0,0,0,50,5
75,0.000150304414003,303.0,0.5204435204435205,0.5456919060052219,1.3166666666666669,0,0,0,50,5
75,0.000154109589041,303.15,0.4715869715869716,0.7428198433420365,1.35,0,0,0,50,5
75,0.0001579147640791,303.20000000000005,0.5647955647955648,0.426892950391645,1.3833333333333333,0,0,0,50,5
75,0.0001636225266362,303.15,0.5148995148995149,0.5522193211488251,1.4333333333333331,0,0,0,50,5
75,0.0001674277016742,303.20000000000005,0.6375606375606375,0.2806788511749347,1.4666666666666666,0,0,0,50,5
75,0.0001712328767123,303.20000000000005,0.4594594594594595,0.762402088772846,1.5,0,0,0,50,5
75,0.0001750380517503,303.25,0.4736659736659737,0.7545691906005222,1.5333333333333334,0,0,0,50,5
75,0.0001788432267884,303.25,0.5537075537075538,0.426892950391645,1.5666666666666669,0,0,0,50,5
76,0.0001826484018264,303.15,0.4722799722799722,0.654046997389034,1.6,0,0,0,50,5
76,0.0001864535768645,303.15,0.4303534303534304,0.8093994778067886,1.6333333333333333,0,0,0,50,5
76,0.0001902587519025,303.0,0.5426195426195426,0.4412532637075718,1.6666666666666667,0,0,0,50,5
76,0.0001959665144596,302.9,0.4934164934164934,0.622715404699739,1.7166666666666666,0,0,0,50,5
76,0.0002016742770167,302.95,0.5571725571725572,0.4412532637075718,1.7666666666666666,0,0,0,50,5
76,0.0002073820395738,302.9,0.5907830907830908,0.3798955613577024,1.8166666666666669,0,0,0,50,5
76,0.0002111872146118,302.8,0.5363825363825364,0.597911227154047,1.85,0,0,0,50,5
76,0.0002149923896499,302.8,0.5478170478170478,0.566579634464752,1.8833333333333333,0,0,0,50,5
76,0.000220700152207,302.8,0.51004851004851,0.6096605744125327,1.9333333333333331,0,0,0,50,5
76,0.000226407914764,302.8,0.6209286209286209,0.3394255874673629,1.9833333333333332,0,0,0,50,5
76,0.0002321156773211,302.8,0.5831600831600832,0.4281984334203655,2.033333333333333,0,0,0,50,5
76,0.0002359208523592,302.75,0.5207900207900208,0.5313315926892951,2.066666666666667,0,0,0,50,5
76,0.0002397260273972,302.7,0.568953568953569,0.422976501305483,2.1,0,0,0,50,5
76,0.0002454337899543,302.6,0.659043659043659,0.3172323759791123,2.15,0,0,0,50,5
76,0.0002511415525114,302.54999999999995,0.4961884961884962,0.524804177545692,2.2,0,0,0,50,5
76,0.0002606544901065,302.6,0.5239085239085239,0.5326370757180157,2.283333333333333,0,0,0,50,5
76,0.0002644596651445,302.54999999999995,0.6112266112266113,0.3785900783289817,2.316666666666667,0,0,0,50,5
76,0.0002682648401826,302.6,0.4982674982674983,0.5691906005221933,2.35,0,0,0,50,5
76,0.0002739726027397,302.65,0.5651420651420651,0.3903394255874673,2.4,0,0,0,50,5
76,0.0002777777777777,302.7,0.6514206514206514,0.304177545691906,2.433333333333333,0,0,0,50,5
76,0.0002872907153729,302.75,0.4656964656964657,0.7088772845953003,2.5166666666666666,0,0,0,50,5
76,0.0002910958904109,302.7,0.5453915453915454,0.4673629242819843,2.55,0,0,0,50,5
76,0.000294901065449,302.6,0.4913374913374913,0.5378590078328982,2.583333333333333,0,0,0,50,5
76,0.000298706240487,302.65,0.4753984753984754,0.706266318537859,2.6166666666666667,0,0,0,50,5
76,0.0003025114155251,302.65,0.4809424809424809,0.5221932114882507,2.65,0,0,0,50,5
77,0.0003063165905631,302.75,0.5173250173250173,0.4699738903394256,2.683333333333333,0,0,0,50,5
77,0.0003158295281582,302.75,0.5214830214830215,0.5234986945169713,2.7666666666666666,0,0,0,50,5
77,0.0003215372907153,302.8,0.586971586971587,0.3798955613577024,2.816666666666667,0,0,0,50,5
77,0.0003253424657534,302.75,0.681912681912682,0.2663185378590078,2.85,0,0,0,50,5
77,0.0003291476407914,302.8,0.5436590436590436,0.4647519582245431,2.8833333333333333,0,0,0,50,5
77,0.0003348554033485,302.75,0.5845460845460846,0.3798955613577024,2.933333333333333,0,0,0,50,5
77,0.0003386605783866,302.75,0.4954954954954955,0.6840731070496084,2.966666666666667,0,0,0,50,5
77,0.0003424657534246,302.75,0.5211365211365211,0.5535248041775457,3.0,0,0,0,50,5
77,0.0003462709284627,302.75,0.685031185031185,0.2637075718015665,3.033333333333333,0,0,0,50,5
77,0.0003500761035007,302.85,0.4972279972279972,0.5953002610966058,3.066666666666667,0,0,0,50,5
77,0.0003538812785388,302.85,0.536036036036036,0.4804177545691906,3.1,0,0,0,50,5
77,0.0003633942161339,302.95000000000005,0.455994455994456,0.7467362924281985,3.183333333333333,0,0,0,50,5
77,0.000369101978691,302.85,0.5616770616770617,0.4556135770234987,3.2333333333333334,0,0,0,50,5
77,0.000374809741248,302.9,0.5169785169785169,0.524804177545692,3.283333333333333,0,0,0,50,5
77,0.0003805175038051,302.85,0.5693000693000693,0.4216710182767624,3.333333333333333,0,0,0,50,5
77,0.0003843226788432,302.85,0.5169785169785169,0.5052219321148825,3.3666666666666667,0,0,0,50,5
77,0.0003881278538812,302.85,0.4805959805959806,0.6631853785900783,3.4,0,0,0,50,5
77,0.0003919330289193,303.0,0.5069300069300069,0.6174934725848564,3.433333333333333,0,0,0,50,5
77,0.0,303.0,0.5183645183645184,0.5221932114882507,0.0,0,0,0,50,5
77,5.707762557077626e-06,303.1,0.5744975744975745,0.391644908616188,0.05,0,0,0,50,5
77,9.512937595129377e-06,303.0,0.7487872487872488,0.2284595300261096,0.0833333333333333,0,0,0,50,5
77,1.3318112633181126e-05,303.0,0.5769230769230769,0.4177545691906005,0.1166666666666666,0,0,0,50,5
77,1.7123287671232875e-05,302.9,0.5945945945945946,0.3472584856396867,0.15,0,0,0,50,5
77,2.0928462709284628e-05,302.85,0.5297990297990298,0.4451697127937337,0.1833333333333333,0,0,0,50,5
77,2.4733637747336378e-05,302.79999999999995,0.4688149688149688,0.6618798955613577,0.2166666666666666,0,0,0,50,5
78,2.8538812785388127e-05,302.79999999999995,0.5325710325710326,0.4921671018276763,0.25,0,0,0,50,5
78,3.234398782343988e-05,302.85,0.5564795564795565,0.402088772845953,0.2833333333333333,0,0,0,50,5
78,3.614916286149163e-05,302.9,0.4553014553014553,0.6240208877284595,0.3166666666666666,0,0,0,50,5
78,4.5662100456621006e-05,302.9,0.5623700623700624,0.3903394255874673,0.4,0,0,0,50,5
78,4.946727549467276e-05,302.9,0.5138600138600139,0.664490861618799,0.4333333333333333,0,0,0,50,5
78,5.517503805175038e-05,303.0,0.5436590436590436,0.4830287206266319,0.4833333333333333,0,0,0,50,5
78,6.0882800608828e-05,303.1,0.6822591822591823,0.283289817232376,0.5333333333333333,0,0,0,50,5
78,6.659056316590563e-05,303.05,0.5841995841995842,0.3825065274151436,0.5833333333333334,0,0,0,50,5
78,7.229832572298326e-05,303.05,0.5675675675675675,0.45822454308094,0.6333333333333333,0,0,0,50,5
78,7.610350076103501e-05,303.0,0.5883575883575883,0.4347258485639687,0.6666666666666666,0,0,0,50,5
78,7.990867579908676e-05,303.0,0.4771309771309771,0.7193211488250654,0.7,0,0,0,50,5
78,8.561643835616438e-05,303.05,0.7376992376992377,0.2402088772845953,0.75,0,0,0,50,5
78,9.1324200913242e-05,303.1,0.4889119889119889,0.5535248041775457,0.8,0,0,0,50,5
78,9.512937595129375e-05,303.0,0.5256410256410257,0.5326370757180157,0.8333333333333334,0,0,0,50,5
78,9.893455098934552e-05,303.0,0.4514899514899514,0.7036553524804178,0.8666666666666667,0,0,0,50,5
78,0.0001046423135464,303.0,0.5467775467775468,0.4647519582245431,0.9166666666666666,0,0,0,50,5
78,0.0001084474885844,303.0,0.4937629937629937,0.7597911227154048,0.95,0,0,0,50,5
78,0.0001122526636225,303.05,0.5045045045045045,0.5535248041775457,0.9833333333333332,0,0,0,50,5
78,0.0001160578386605,303.05,0.5904365904365905,0.4033942558746736,1.0166666666666666,0,0,0,50,5
78,0.0001198630136986,303.1,0.6205821205821206,0.3563968668407311,1.05,0,0,0,50,5
78,0.0001236681887366,303.1,0.5599445599445599,0.4281984334203655,1.0833333333333333,0,0,0,50,5
78,0.0001274733637747,303.15,0.5620235620235621,0.4556135770234987,1.1166666666666667,0,0,0,50,5
78,0.0001312785388127,303.15,0.5065835065835066,0.6514360313315927,1.15,0,0,0,50,5
78,0.0001350837138508,303.1,0.4885654885654886,0.597911227154047,1.1833333333333331,0,0,0,50,5
78,0.0001388888888888,303.05,0.5346500346500347,0.5469973890339426,1.2166666666666666,0,0,0,50,5
79,0.0001445966514459,302.95,0.5124740124740125,0.6214099216710184,1.2666666666666666,0,0,0,50,5
79,0.000150304414003,302.9,0.6372141372141372,0.2963446475195823,1.3166666666666669,0,0,0,50,5
79,0.000154109589041,302.9,0.4386694386694387,0.7898172323759791,1.35,0,0,0,50,5
79,0.0001579147640791,302.79999999999995,0.5519750519750519,0.4556135770234987,1.3833333333333333,0,0,0,50,5
79,0.0001617199391171,302.85,0.5055440055440056,0.6122715404699739,1.4166666666666667,0,0,0,50,5
79,0.0001655251141552,302.79999999999995,0.4532224532224532,0.720626631853786,1.45,0,0,0,50,5
79,0.0001693302891933,302.79999999999995,0.4726264726264726,0.6109660574412533,1.4833333333333334,0,0,0,50,5
79,0.0001750380517503,302.79999999999995,0.5606375606375607,0.4686684073107049,1.5333333333333334,0,0,0,50,5
79,0.0001845509893455,302.79999999999995,0.5072765072765073,0.5639686684073107,1.6166666666666667,0,0,0,50,5
79,0.0001940639269406,302.70000000000005,0.4684684684684684,0.6449086161879896,1.7,0,0,0,50,5
79,0.0001997716894977,302.70000000000005,0.501039501039501,0.6710182767624021,1.75,0,0,0,50,5
79,0.0002035768645357,302.65,0.5017325017325017,0.668407310704961,1.7833333333333334,0,0,0,50,5
79,0.0002073820395738,302.65,0.481981981981982,0.6344647519582246,1.8166666666666669,0,0,0,50,5
79,0.0002111872146118,302.6,0.4778239778239778,0.5652741514360313,1.85,0,0,0,50,5
79,0.0002149923896499,302.65,0.4868329868329868,0.6122715404699739,1.8833333333333333,0,0,0,50,5
79,0.000220700152207,302.65,0.5478170478170478,0.4321148825065274,1.9333333333333331,0,0,0,50,5
79,0.000224505327245,302.75,0.524948024948025,0.5287206266318538,1.9666666666666663,0,0,0,50,5
79,0.0002283105022831,302.75,0.5505890505890506,0.4934725848563969,2.0,0,0,0,50,5
79,0.0002321156773211,302.8,0.4438669438669438,0.6631853785900783,2.033333333333333,0,0,0,50,5
79,0.0002359208523592,302.65,0.5651420651420651,0.4086161879895562,2.066666666666667,0,0,0,50,5
79,0.0002454337899543,302.75,0.4164934164934165,0.8746736292428199,2.15,0,0,0,50,5
79,0.0002511415525114,302.75,0.4497574497574497,0.6879895561357703,2.2,0,0,0,50,5
79,0.0002549467275494,302.75,0.5585585585585585,0.4007832898172324,2.2333333333333334,0,0,0,50,5
79,0.0002587519025875,302.75,0.6053361053361054,0.3302872062663186,2.2666666666666666,0,0,0,50,5
79,0.0002625570776255,302.8,0.5024255024255024,0.6357702349869453,2.3,0,0,0,50,5
80,0.0002663622526636,302.85,0.4927234927234927,0.5953002610966058,2.333333333333333,0,0,0,50,5
80,0.0002701674277016,302.9,0.4916839916839917,0.618798955613577,2.3666666666666667,0,0,0,50,5
80,0.0002758751902587,302.9,0.5658350658350658,0.4007832898172324,2.4166666666666665,0,0,0,50,5
80,0.0002815829528158,302.85,0.4996534996534996,0.5691906005221933,2.466666666666667,0,0,0,50,5
80,0.0002853881278538,302.8,0.492030492030492,0.597911227154047,2.5,0,0,0,50,5
80,0.000294901065449,302.8,0.4507969507969508,0.7637075718015667,2.583333333333333,0,0,0,50,5
80,0.000300608828006,302.8,0.4799029799029799,0.587467362924282,2.6333333333333333,0,0,0,50,5
80,0.0003044140030441,302.85,0.5152460152460152,0.5391644908616188,2.6666666666666665,0,0,0,50,5
80,0.0003101217656012,302.8,0.5055440055440056,0.5796344647519582,2.716666666666667,0,0,0,50,5
80,0.0003158295281582,302.75,0.4805959805959806,0.5939947780678851,2.7666666666666666,0,0,0,50,5
80,0.0003215372907153,302.9,0.5325710325710326,0.5326370757180157,2.816666666666667,0,0,0,50,5
80,0.0003253424657534,302.85,0.5190575190575191,0.5600522193211489,2.85,0,0,0,50,5
80,0.0003291476407914,303.0,0.5540540540540541,0.4073107049608355,2.8833333333333333,0,0,0,50,5
80,0.0003348554033485,303.1,0.492030492030492,0.5117493472584858,2.933333333333333,0,0,0,50,5
80,0.0003443683409436,303.04999999999995,0.6185031185031185,0.3054830287206266,3.0166666666666666,0,0,0,50,5
80,0.0003481735159817,303.0,0.493069993069993,0.6279373368146215,3.05,0,0,0,50,5
80,0.0003519786910197,303.0,0.5485100485100485,0.4778067885117494,3.083333333333333,0,0,0,50,5
80,0.0003576864535768,303.0,0.4764379764379764,0.608355091383812,3.1333333333333333,0,0,0,50,5
80,0.0003614916286149,303.15,0.5069300069300069,0.5548302872062664,3.1666666666666665,0,0,0,50,5
80,0.0003671993911719,303.04999999999995,0.4861399861399861,0.5887728459530027,3.216666666666667,0,0,0,50,5
80,0.000372907153729,303.15,0.5027720027720027,0.6148825065274152,3.2666666666666666,0,0,0,50,5
80,0.0003767123287671,303.2,0.4906444906444906,0.4986945169712794,3.3,1,0,1,50,5
80,0.0,303.20000000000005,0.5793485793485793,0.5391644908616188,0.0,0,0,0,50,5
80,3.80517503805175e-06,303.15,0.5672210672210672,0.402088772845953,0.0333333333333333,0,0,0,50,5
80,1.3318112633181126e-05,303.2,0.5336105336105336,0.4934725848563969,0.1166666666666666,0,0,0,50,5
81,1.7123287671232875e-05,303.25,0.4431739431739431,0.6932114882506528,0.15,0,0,0,50,5
81,2.0928462709284628e-05,303.29999999999995,0.5557865557865558,0.4556135770234987,0.1833333333333333,0,0,0,50,5
81,2.4733637747336378e-05,303.35,0.5731115731115731,0.3537859007832898,0.2166666666666666,0,0,0,50,5
81,2.8538812785388127e-05,303.35,0.5419265419265419,0.489556135770235,0.25,0,0,0,50,5
81,3.424657534246575e-05,303.35,0.5027720027720027,0.6201044386422977,0.3,0,0,0,50,5
81,3.805175038051751e-05,303.4,0.5211365211365211,0.4960835509138381,0.3333333333333333,0,0,0,50,5
81,4.1856925418569256e-05,303.4,0.4785169785169785,0.6592689295039165,0.3666666666666666,0,0,0,50,5
81,4.756468797564688e-05,303.5,0.5412335412335413,0.4490861618798956,0.4166666666666667,0,0,0,50,5
81,5.136986301369863e-05,303.4,0.6275121275121275,0.3224543080939948,0.45,0,0,0,50,5
81,5.517503805175038e-05,303.45000000000005,0.5949410949410949,0.3746736292428199,0.4833333333333333,0,0,0,50,5
81,6.0882800608828e-05,303.45000000000005,0.4428274428274428,0.7898172323759791,0.5333333333333333,0,0,0,50,5
81,6.468797564687976e-05,303.6,0.5599445599445599,0.3942558746736292,0.5666666666666667,0,0,0,50,5
81,6.84931506849315e-05,303.5,0.4840609840609841,0.6057441253263708,0.6,0,0,0,50,5
81,7.229832572298326e-05,303.5,0.5145530145530145,0.5600522193211489,0.6333333333333333,0,0,0,50,5
81,7.610350076103501e-05,303.5,0.4539154539154539,0.7793733681462142,0.6666666666666666,0,0,0,50,5
81,7.990867579908676e-05,303.35,0.4507969507969508,0.8655352480417755,0.7,1,0,1,50,5
81,8.371385083713851e-05,303.4,0.5051975051975052,0.5744125326370758,0.7333333333333333,0,0,0,50,5
81,8.751902587519026e-05,303.6,0.5138600138600139,0.5548302872062664,0.7666666666666667,0,0,0,50,5
81,9.1324200913242e-05,303.6,0.4764379764379764,0.6057441253263708,0.8,0,0,0,50,5
81,9.512937595129375e-05,303.6,0.5751905751905751,0.3524804177545692,0.8333333333333334,0,0,0,50,5
81,0.0001008371385083,303.54999999999995,0.5405405405405406,0.4347258485639687,0.8833333333333333,0,0,0,50,5
81,0.0001103500761035,303.6,0.5128205128205128,0.5509138381201045,0.9666666666666668,0,0,0,50,5
81,0.0001141552511415,303.54999999999995,0.4757449757449757,0.6122715404699739,1.0,0,0,0,50,5
81,0.0001179604261796,303.6,0.5003465003465003,0.7075718015665797,1.0333333333333334,0,0,0,50,5
81,0.0001217656012176,303.65,0.5966735966735967,0.3224543080939948,1.0666666666666669,0,0,0,50,5
82,0.0001274733637747,303.6,0.509009009009009,0.52088772845953,1.1166666666666667,0,0,0,50,5
82,0.0001312785388127,303.6,0.4712404712404712,0.6906005221932116,1.15,0,0,0,50,5
82,0.0001369863013698,303.54999999999995,0.6063756063756064,0.3368146214099217,1.2,0,0,0,50,5
82,0.0001407914764079,303.5,0.4674289674289674,0.608355091383812,1.2333333333333334,0,0,0,50,5
82,0.0001464992389649,303.6,0.577962577962578,0.4595300261096606,1.2833333333333334,0,0,0,50,5
82,0.000150304414003,303.75,0.4851004851004851,0.6462140992167102,1.3166666666666669,0,0,0,50,5
82,0.000154109589041,303.70000000000005,0.4611919611919612,0.8198433420365535,1.35,0,0,0,50,5
82,0.0001579147640791,303.65,0.5003465003465003,0.5509138381201045,1.3833333333333333,0,0,0,50,5
82,0.0001617199391171,303.65,0.4708939708939709,0.6214099216710184,1.4166666666666667,0,0,0,50,5
82,0.0001712328767123,303.65,0.4937629937629937,0.618798955613577,1.5,0,0,0,50,5
82,0.0001769406392694,303.75,0.509009009009009,0.4464751958224544,1.55,0,0,0,50,5
82,0.0001826484018264,303.85,0.6555786555786556,0.2976501305483029,1.6,0,0,0,50,5
82,0.0001864535768645,303.85,0.6722106722106722,0.2597911227154047,1.6333333333333333,0,0,0,50,5
82,0.0001959665144596,303.9,0.4868329868329868,0.720626631853786,1.7166666666666666,0,0,0,50,5
82,0.0001997716894977,303.95,0.502079002079002,0.5169712793733682,1.75,0,0,0,50,5
82,0.0002054794520547,304.0,0.5841995841995842,0.3864229765013055,1.8,0,0,0,50,5
82,0.0002092846270928,304.0,0.5821205821205822,0.3550913838120104,1.8333333333333333,0,0,0,50,5
82,0.0002130898021308,304.0,0.4840609840609841,0.6840731070496084,1.8666666666666667,0,0,0,50,5
82,0.0002187975646879,304.1,0.5533610533610533,0.3955613577023499,1.9166666666666667,0,0,0,50,5
82,0.000224505327245,304.20000000000005,0.5093555093555093,0.5365535248041776,1.9666666666666663,0,0,0,50,5
82,0.0002283105022831,304.20000000000005,0.5900900900900901,0.4086161879895562,2.0,0,0,0,50,5
82,0.0002340182648401,304.20000000000005,0.4809424809424809,0.5939947780678851,2.05,0,0,0,50,5
82,0.0002378234398782,304.25,0.615038115038115,0.3159268929503916,2.083333333333333,0,0,0,50,5
82,0.0002416286149162,304.25,0.5076230076230076,0.54177545691906,2.1166666666666667,0,0,0,50,5
82,0.0002454337899543,304.25,0.5495495495495496,0.4947780678851175,2.15,0,0,0,50,5
83,0.0002511415525114,304.4,0.5803880803880804,0.381201044386423,2.2,0,0,0,50,5
83,0.0002568493150684,304.29999999999995,0.5093555093555093,0.5796344647519582,2.25,0,0,0,50,5
83,0.0002625570776255,304.4,0.5117810117810118,0.5274151436031331,2.3,0,0,0,50,5
83,0.0002663622526636,304.4,0.4788634788634788,0.7963446475195823,2.333333333333333,0,0,0,50,5
83,0.0002701674277016,304.5,0.5561330561330561,0.3890339425587468,2.3666666666666667,0,0,0,50,5
83,0.0002758751902587,304.5,0.5693000693000693,0.4295039164490862,2.4166666666666665,0,0,0,50,5
83,0.0002796803652968,304.4,0.4618849618849618,0.706266318537859,2.45,0,0,0,50,5
83,0.0002834855403348,304.4,0.5266805266805267,0.5522193211488251,2.4833333333333334,0,0,0,50,5
83,0.0002872907153729,304.4,0.659043659043659,0.3133159268929504,2.5166666666666666,0,0,0,50,5
83,0.0002929984779299,304.45,0.4802494802494803,0.5796344647519582,2.566666666666667,0,0,0,50,5
83,0.0003025114155251,304.55,0.6247401247401247,0.3616187989556136,2.65,0,0,0,50,5
83,0.0003063165905631,304.65,0.4708939708939709,0.6618798955613577,2.683333333333333,0,0,0,50,5
83,0.0003101217656012,304.65,0.5117810117810118,0.5574412532637076,2.716666666666667,0,0,0,50,5
83,0.0003158295281582,304.65,0.4577269577269577,0.6971279373368147,2.7666666666666666,0,0,0,50,5
83,0.0003196347031963,304.55,0.5034650034650034,0.5404699738903395,2.8,0,0,0,50,5
83,0.0003234398782343,304.65,0.4916839916839917,0.5887728459530027,2.833333333333333,0,0,0,50,5
83,0.0003272450532724,304.65,0.5239085239085239,0.4725848563968669,2.8666666666666667,0,0,0,50,5
83,0.0003310502283105,304.65,0.5381150381150381,0.4804177545691906,2.9,0,0,0,50,5
83,0.0003348554033485,304.65,0.5315315315315315,0.5104438642297651,2.933333333333333,0,0,0,50,5
83,0.0003405631659056,304.65,0.5381150381150381,0.5352480417754569,2.9833333333333334,0,0,0,50,5
83,0.0003500761035007,304.6,0.4684684684684684,0.6488250652741515,3.066666666666667,0,0,0,50,5
83,0.0003538812785388,304.65,0.4549549549549549,0.783289817232376,3.1,0,0,0,50,5
83,0.0003595890410958,304.55,0.544005544005544,0.4634464751958225,3.15,1,0,0,50,5
83,0.0003633942161339,304.5,0.581081081081081,0.4060052219321149,3.183333333333333,0,0,0,50,5
83,0.0003671993911719,304.45,0.5550935550935551,0.4112271540469974,3.216666666666667,0,0,0,50,5
84,0.00037100456621,304.45,0.4816354816354816,0.7676240208877285,3.25,1,0,1,50,5
84,0.000374809741248,304.35,0.534996534996535,0.4699738903394256,3.283333333333333,0,0,0,50,5
84,0.0003786149162861,304.4,0.5893970893970893,0.4073107049608355,3.316666666666667,0,0,0,50,5
84,0.0003824200913242,304.35,0.5862785862785863,0.370757180156658,3.35,0,0,0,50,5
84,0.0003881278538812,304.3,0.5277200277200277,0.4947780678851175,3.4,0,0,0,50,5
84,0.0003938356164383,304.25,0.7900207900207901,0.2010443864229765,3.45,0,0,0,50,5
84,0.0003976407914764,304.35,0.5145530145530145,0.6148825065274152,3.4833333333333334,0,0,0,50,5
84,0.0004033485540334,304.29999999999995,0.5242550242550242,0.4712793733681463,3.533333333333333,0,0,0,50,5
84,0.0,304.35,0.603950103950104,0.3681462140992167,0.0,0,0,0,50,5
84,9.512937595129377e-06,304.4,0.4996534996534996,0.6031331592689296,0.0833333333333333,0,0,0,50,5
84,1.3318112633181126e-05,304.4,0.5065835065835066,0.6096605744125327,0.1166666666666666,0,0,0,50,5
84,1.7123287671232875e-05,304.35,0.4986139986139986,0.6488250652741515,0.15,0,0,0,50,5
84,2.663622526636225e-05,304.4,0.5464310464310465,0.4778067885117494,0.2333333333333333,0,0,0,50,5
84,3.0441400304414e-05,304.5,0.4611919611919612,0.6057441253263708,0.2666666666666666,0,0,0,50,5
84,3.424657534246575e-05,304.4,0.6725571725571725,0.293733681462141,0.3,0,0,0,50,5
84,3.805175038051751e-05,304.35,0.4826749826749826,0.6174934725848564,0.3333333333333333,0,0,0,50,5
84,4.1856925418569256e-05,304.29999999999995,0.4965349965349965,0.5496083550913838,0.3666666666666666,0,0,0,50,5
84,4.5662100456621006e-05,304.29999999999995,0.5003465003465003,0.6292428198433421,0.4,0,0,0,50,5
84,4.946727549467276e-05,304.29999999999995,0.5419265419265419,0.5091383812010444,0.4333333333333333,0,0,0,50,5
84,5.3272450532724505e-05,304.35,0.4771309771309771,0.5691906005221933,0.4666666666666667,0,0,0,50,5
84,5.7077625570776254e-05,304.35,0.5284130284130284,0.54177545691906,0.5,0,0,0,50,5
84,6.0882800608828e-05,304.45,0.4805959805959806,0.7336814621409923,0.5333333333333333,0,0,0,50,5
84,6.659056316590563e-05,304.4,0.4594594594594595,0.6201044386422977,0.5833333333333334,0,0,0,50,5
84,7.229832572298326e-05,304.35,0.4854469854469854,0.7702349869451698,0.6333333333333333,0,0,0,50,5
84,7.610350076103501e-05,304.35,0.553014553014553,0.4151436031331593,0.6666666666666666,0,0,0,50,5
85,7.990867579908676e-05,304.3,0.5097020097020097,0.6005221932114883,0.7,0,0,0,50,5
85,8.561643835616438e-05,304.3,0.5294525294525294,0.4934725848563969,0.75,0,0,0,50,5
85,8.942161339421614e-05,304.3,0.4591129591129591,0.8093994778067886,0.7833333333333333,0,0,0,50,5
85,9.322678843226788e-05,304.20000000000005,0.4767844767844768,0.6096605744125327,0.8166666666666667,0,0,0,50,5
85,9.893455098934552e-05,304.20000000000005,0.5544005544005544,0.4608355091383811,0.8666666666666667,0,0,0,50,5
85,0.0001046423135464,304.20000000000005,0.5180180180180181,0.5744125326370758,0.9166666666666666,0,0,0,50,5
85,0.0001084474885844,304.25,0.56999306999307,0.3733681462140992,0.95,0,0,0,50,5
85,0.0001122526636225,304.25,0.4909909909909909,0.6174934725848564,0.9833333333333332,0,0,0,50,5
85,0.0001179604261796,304.2,0.4902979902979903,0.6749347258485641,1.0333333333333334,0,0,0,50,5
85,0.0001274733637747,304.15,0.5183645183645184,0.566579634464752,1.1166666666666667,0,0,0,50,5
85,0.0001331811263318,304.15,0.5225225225225225,0.4569190600522193,1.1666666666666667,0,0,0,50,5
85,0.0001426940639269,304.2,0.4975744975744975,0.6253263707571802,1.25,0,0,0,50,5
85,0.0001464992389649,304.3,0.6417186417186417,0.2950391644908616,1.2833333333333334,0,0,0,50,5
85,0.000150304414003,304.3,0.6455301455301455,0.293733681462141,1.3166666666666669,0,0,0,50,5
85,0.000154109589041,304.25,0.4757449757449757,0.5757180156657964,1.35,0,0,0,50,5
85,0.0001636225266362,304.2,0.4864864864864865,0.6174934725848564,1.4333333333333331,0,0,0,50,5
85,0.0001674277016742,304.2,0.4785169785169785,0.5861618798955613,1.4666666666666666,0,0,0,50,5
85,0.0001731354642313,304.15,0.6105336105336105,0.3825065274151436,1.5166666666666666,0,0,0,50,5
85,0.0001826484018264,304.1,0.4951489951489951,0.5613577023498695,1.6,0,0,0,50,5
